date,datetime,cash_type,card,money,coffee_name
2025/2/10,2025/2/10 17:12,card,ANON-0000-0000-0878,25.96,Americano
2025/2/10,2025/2/10 18:27,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025/2/10,2025/2/10 19:14,card,ANON-0000-0000-1178,35.76,Latte
2025/2/10,2025/2/10 19:14,card,ANON-0000-0000-1201,35.76,Latte
2025/2/11,2025/2/11 10:38,card,ANON-0000-0000-1163,25.96,Americano
2025/2/11,2025/2/11 11:19,card,ANON-0000-0000-1176,25.96,Americano
2025/2/11,2025/2/11 11:20,card,ANON-0000-0000-1166,30.86,Americano with Milk
2025/2/11,2025/2/11 11:21,card,ANON-0000-0000-1189,35.76,Cocoa
2025/2/11,2025/2/11 15:56,card,ANON-0000-0000-1156,35.76,Hot Chocolate
2025/2/11,2025/2/11 16:09,card,ANON-0000-0000-1194,30.86,Americano with Milk
2025/2/11,2025/2/11 16:49,card,ANON-0000-0000-1202,21.06,Espresso
2025/2/11,2025/2/11 17:35,card,ANON-0000-0000-1163,35.76,Latte
2025/2/11,2025/2/11 17:36,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/11,2025/2/11 17:44,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025/2/11,2025/2/11 17:50,card,ANON-0000-0000-1110,25.96,Americano
2025/2/11,2025/2/11 17:54,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025/2/11,2025/2/11 19:04,card,ANON-0000-0000-1204,35.76,Latte
2025/2/11,2025/2/11 19:05,card,ANON-0000-0000-1204,35.76,Cocoa
2025/2/12,2025/2/12 7:16,card,ANON-0000-0000-1200,35.76,Cappuccino
2025/2/12,2025/2/12 7:35,card,ANON-0000-0000-1163,25.96,Americano
2025/2/12,2025/2/12 8:54,card,ANON-0000-0000-1163,35.76,Cocoa
2025/2/12,2025/2/12 9:19,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025/2/12,2025/2/12 10:43,card,ANON-0000-0000-1188,25.96,Americano
2025/2/12,2025/2/12 12:43,card,ANON-0000-0000-1205,25.96,Americano
2025/2/12,2025/2/12 13:08,card,ANON-0000-0000-1206,25.96,Americano
2025/2/12,2025/2/12 13:41,card,ANON-0000-0000-1160,35.76,Hot Chocolate
2025/2/12,2025/2/12 15:41,card,ANON-0000-0000-1164,35.76,Hot Chocolate
2025/2/12,2025/2/12 15:42,card,ANON-0000-0000-1191,35.76,Latte
2025/2/12,2025/2/12 15:43,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025/2/12,2025/2/12 16:12,card,ANON-0000-0000-1160,25.96,Americano
2025/2/12,2025/2/12 16:26,card,ANON-0000-0000-1160,25.96,Americano
2025/2/12,2025/2/12 17:05,card,ANON-0000-0000-1200,35.76,Cappuccino
2025/2/12,2025/2/12 17:42,card,ANON-0000-0000-1110,25.96,Americano
2025/2/12,2025/2/12 20:05,card,ANON-0000-0000-0507,35.76,Latte
2025/2/12,2025/2/12 20:23,card,ANON-0000-0000-1178,35.76,Cocoa
2025/2/12,2025/2/12 21:17,card,ANON-0000-0000-1158,35.76,Cappuccino
2025/2/13,2025/2/13 7:38,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025/2/13,2025/2/13 8:45,card,ANON-0000-0000-1152,25.96,Americano
2025/2/13,2025/2/13 9:17,card,ANON-0000-0000-1207,21.06,Espresso
2025/2/13,2025/2/13 9:36,card,ANON-0000-0000-1168,35.76,Cocoa
2025/2/13,2025/2/13 10:29,card,ANON-0000-0000-1156,30.86,Americano with Milk
2025/2/13,2025/2/13 10:59,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025/2/13,2025/2/13 16:30,card,ANON-0000-0000-1163,25.96,Americano
2025/2/13,2025/2/13 16:31,card,ANON-0000-0000-1163,25.96,Americano
2025/2/13,2025/2/13 17:16,card,ANON-0000-0000-1178,30.86,Americano with Milk
2025/2/13,2025/2/13 17:17,card,ANON-0000-0000-1179,30.86,Americano with Milk
2025/2/13,2025/2/13 18:01,card,ANON-0000-0000-1208,35.76,Latte
2025/2/13,2025/2/13 18:15,card,ANON-0000-0000-0046,35.76,Cappuccino
2025/2/13,2025/2/13 19:06,card,ANON-0000-0000-1209,35.76,Latte
2025/2/14,2025/2/14 11:38,card,ANON-0000-0000-1163,25.96,Americano
2025/2/14,2025/2/14 14:07,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025/2/14,2025/2/14 14:46,card,ANON-0000-0000-1198,25.96,Americano
2025/2/14,2025/2/14 14:46,card,ANON-0000-0000-1198,21.06,Espresso
2025/2/14,2025/2/14 14:58,card,ANON-0000-0000-1211,30.86,Americano with Milk
2025/2/14,2025/2/14 15:00,card,ANON-0000-0000-1200,35.76,Cappuccino
2025/2/14,2025/2/14 15:36,card,ANON-0000-0000-0507,35.76,Cappuccino
2025/2/14,2025/2/14 15:38,card,ANON-0000-0000-0507,35.76,Latte
2025/2/14,2025/2/14 15:53,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2025/2/14,2025/2/14 15:54,card,ANON-0000-0000-1212,35.76,Cappuccino
2025/2/14,2025/2/14 17:03,card,ANON-0000-0000-1160,25.96,Americano
2025/2/14,2025/2/14 17:04,card,ANON-0000-0000-1160,35.76,Cocoa
2025/2/14,2025/2/14 17:09,card,ANON-0000-0000-1202,21.06,Espresso
2025/2/14,2025/2/14 17:25,card,ANON-0000-0000-1213,30.86,Americano with Milk
2025/2/14,2025/2/14 21:18,card,ANON-0000-0000-1214,25.96,Americano
2025/2/15,2025/2/15 9:22,card,ANON-0000-0000-1200,35.76,Cappuccino
2025/2/15,2025/2/15 12:41,card,ANON-0000-0000-1163,35.76,Cappuccino
2025/2/15,2025/2/15 12:44,card,ANON-0000-0000-1163,25.96,Americano
2025/2/15,2025/2/15 13:02,card,ANON-0000-0000-0878,30.86,Americano with Milk
2025/2/15,2025/2/15 13:32,card,ANON-0000-0000-1200,30.86,Americano with Milk
2025/2/15,2025/2/15 14:01,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/2/15,2025/2/15 14:11,card,ANON-0000-0000-1215,25.96,Americano
2025/2/15,2025/2/15 15:40,card,ANON-0000-0000-1201,35.76,Hot Chocolate
2025/2/15,2025/2/15 15:40,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025/2/16,2025/2/16 10:46,card,ANON-0000-0000-1216,25.96,Americano
2025/2/16,2025/2/16 10:50,card,ANON-0000-0000-1169,25.96,Americano
2025/2/16,2025/2/16 10:51,card,ANON-0000-0000-1169,30.86,Americano with Milk
2025/2/16,2025/2/16 11:04,card,ANON-0000-0000-1156,35.76,Hot Chocolate
2025/2/16,2025/2/16 11:32,card,ANON-0000-0000-1160,25.96,Americano
2025/2/16,2025/2/16 14:15,card,ANON-0000-0000-1196,35.76,Hot Chocolate
2025/2/16,2025/2/16 14:16,card,ANON-0000-0000-1196,35.76,Latte
2025/2/16,2025/2/16 17:12,card,ANON-0000-0000-1163,35.76,Hot Chocolate
2025/2/16,2025/2/16 17:13,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/16,2025/2/16 17:44,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025/2/17,2025/2/17 6:50,card,ANON-0000-0000-1200,35.76,Cappuccino
2025/2/17,2025/2/17 8:53,card,ANON-0000-0000-1163,25.96,Americano
2025/2/17,2025/2/17 9:00,card,ANON-0000-0000-1160,25.96,Americano
2025/2/17,2025/2/17 9:28,card,ANON-0000-0000-1218,30.86,Americano with Milk
2025/2/17,2025/2/17 9:56,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025/2/17,2025/2/17 10:20,card,ANON-0000-0000-1219,30.86,Americano with Milk
2025/2/17,2025/2/17 10:44,card,ANON-0000-0000-1160,25.96,Americano
2025/2/17,2025/2/17 11:53,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025/2/17,2025/2/17 11:55,card,ANON-0000-0000-1202,21.06,Espresso
2025/2/17,2025/2/17 12:48,card,ANON-0000-0000-1220,35.76,Cappuccino
2025/2/17,2025/2/17 14:23,card,ANON-0000-0000-1221,35.76,Latte
2025/2/17,2025/2/17 15:05,card,ANON-0000-0000-1194,30.86,Americano with Milk
2025/2/17,2025/2/17 15:33,card,ANON-0000-0000-1191,35.76,Latte
2025/2/17,2025/2/17 16:19,card,ANON-0000-0000-1218,21.06,Espresso
2025/2/17,2025/2/17 16:22,card,ANON-0000-0000-1170,25.96,Americano
2025/2/17,2025/2/17 17:31,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025/2/17,2025/2/17 18:23,card,ANON-0000-0000-1206,25.96,Americano
2025/2/17,2025/2/17 19:13,card,ANON-0000-0000-1223,25.96,Americano
2025/2/17,2025/2/17 19:15,card,ANON-0000-0000-1223,25.96,Americano
2025/2/17,2025/2/17 20:18,card,ANON-0000-0000-1192,35.76,Latte
2025/2/18,2025/2/18 8:53,card,ANON-0000-0000-1163,25.96,Americano
2025/2/18,2025/2/18 8:54,card,ANON-0000-0000-1163,25.96,Americano
2025/2/18,2025/2/18 11:07,card,ANON-0000-0000-1110,25.96,Americano
2025/2/18,2025/2/18 11:30,card,ANON-0000-0000-1198,25.96,Americano
2025/2/18,2025/2/18 11:38,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025/2/18,2025/2/18 12:15,card,ANON-0000-0000-1218,30.86,Americano with Milk
2025/2/18,2025/2/18 13:04,card,ANON-0000-0000-1224,35.76,Cocoa
2025/2/18,2025/2/18 13:25,card,ANON-0000-0000-1215,25.96,Americano
2025/2/18,2025/2/18 13:27,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025/2/18,2025/2/18 17:05,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025/2/18,2025/2/18 17:08,card,ANON-0000-0000-1225,30.86,Americano with Milk
2025/2/18,2025/2/18 17:09,card,ANON-0000-0000-1225,21.06,Espresso
2025/2/18,2025/2/18 17:10,card,ANON-0000-0000-1225,35.76,Cocoa
2025/2/18,2025/2/18 17:11,card,ANON-0000-0000-1225,35.76,Cocoa
2025/2/18,2025/2/18 19:36,card,ANON-0000-0000-1226,35.76,Cocoa
2025/2/18,2025/2/18 20:06,card,ANON-0000-0000-1185,35.76,Cocoa
2025/2/18,2025/2/18 20:58,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2025/2/18,2025/2/18 21:02,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025/2/19,2025/2/19 8:08,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/2/19,2025/2/19 8:09,card,ANON-0000-0000-1152,25.96,Americano
2025/2/19,2025/2/19 8:47,card,ANON-0000-0000-1170,25.96,Americano
2025/2/19,2025/2/19 9:24,card,ANON-0000-0000-1220,35.76,Cappuccino
2025/2/19,2025/2/19 10:09,card,ANON-0000-0000-1167,25.96,Americano
2025/2/19,2025/2/19 10:19,card,ANON-0000-0000-1227,35.76,Hot Chocolate
2025/2/19,2025/2/19 10:40,card,ANON-0000-0000-1207,30.86,Americano with Milk
2025/2/19,2025/2/19 12:45,card,ANON-0000-0000-1198,25.96,Americano
2025/2/19,2025/2/19 12:46,card,ANON-0000-0000-1168,35.76,Cocoa
2025/2/19,2025/2/19 13:06,card,ANON-0000-0000-1171,25.96,Americano
2025/2/19,2025/2/19 15:50,card,ANON-0000-0000-1158,35.76,Cappuccino
2025/2/19,2025/2/19 17:04,card,ANON-0000-0000-1110,25.96,Americano
2025/2/19,2025/2/19 17:34,card,ANON-0000-0000-1158,35.76,Cappuccino
2025/2/19,2025/2/19 17:57,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025/2/19,2025/2/19 18:35,card,ANON-0000-0000-1228,35.76,Cappuccino
2025/2/19,2025/2/19 19:01,card,ANON-0000-0000-1229,35.76,Latte
2025/2/19,2025/2/19 19:11,card,ANON-0000-0000-1179,35.76,Cocoa
2025/2/19,2025/2/19 19:12,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025/2/19,2025/2/19 19:26,card,ANON-0000-0000-1191,35.76,Latte
2025/2/19,2025/2/19 20:05,card,ANON-0000-0000-1182,35.76,Cocoa
2025/2/20,2025/2/20 7:56,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/2/20,2025/2/20 9:17,card,ANON-0000-0000-1167,25.96,Americano
2025/2/20,2025/2/20 10:16,card,ANON-0000-0000-1163,35.76,Cappuccino
2025/2/20,2025/2/20 10:17,card,ANON-0000-0000-1163,25.96,Americano
2025/2/20,2025/2/20 10:20,card,ANON-0000-0000-1167,25.96,Americano
2025/2/20,2025/2/20 10:24,card,ANON-0000-0000-1198,25.96,Americano
2025/2/20,2025/2/20 13:02,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025/2/20,2025/2/20 14:20,card,ANON-0000-0000-1196,35.76,Latte
2025/2/20,2025/2/20 14:38,card,ANON-0000-0000-1163,25.96,Americano
2025/2/20,2025/2/20 14:38,card,ANON-0000-0000-1163,25.96,Americano
2025/2/20,2025/2/20 15:19,card,ANON-0000-0000-1230,21.06,Espresso
2025/2/20,2025/2/20 16:05,card,ANON-0000-0000-1156,35.76,Cappuccino
2025/2/20,2025/2/20 16:59,card,ANON-0000-0000-1231,35.76,Cappuccino
2025/2/20,2025/2/20 17:00,card,ANON-0000-0000-1231,35.76,Hot Chocolate
2025/2/20,2025/2/20 17:07,card,ANON-0000-0000-1163,25.96,Americano
2025/2/20,2025/2/20 18:57,card,ANON-0000-0000-1232,25.96,Americano
2025/2/20,2025/2/20 19:01,card,ANON-0000-0000-1233,35.76,Hot Chocolate
2025/2/20,2025/2/20 19:07,card,ANON-0000-0000-1234,35.76,Cocoa
2025/2/20,2025/2/20 20:07,card,ANON-0000-0000-1169,35.76,Latte
2025/2/21,2025/2/21 6:59,card,ANON-0000-0000-1163,25.96,Americano
2025/2/21,2025/2/21 9:41,card,ANON-0000-0000-1235,35.76,Latte
2025/2/21,2025/2/21 9:49,card,ANON-0000-0000-1236,35.76,Cappuccino
2025/2/21,2025/2/21 9:51,card,ANON-0000-0000-1237,21.06,Espresso
2025/2/21,2025/2/21 10:18,card,ANON-0000-0000-1232,25.96,Americano
2025/2/21,2025/2/21 11:10,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/21,2025/2/21 12:04,card,ANON-0000-0000-1110,25.96,Americano
2025/2/21,2025/2/21 12:07,card,ANON-0000-0000-1238,25.96,Americano
2025/2/21,2025/2/21 12:56,card,ANON-0000-0000-1198,25.96,Americano
2025/2/21,2025/2/21 12:57,card,ANON-0000-0000-1167,25.96,Americano
2025/2/21,2025/2/21 13:06,card,ANON-0000-0000-1203,25.96,Americano
2025/2/21,2025/2/21 14:17,card,ANON-0000-0000-1203,25.96,Americano
2025/2/21,2025/2/21 15:18,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/2/21,2025/2/21 15:45,card,ANON-0000-0000-1163,25.96,Americano
2025/2/21,2025/2/21 15:46,card,ANON-0000-0000-1163,25.96,Americano
2025/2/21,2025/2/21 15:52,card,ANON-0000-0000-1203,25.96,Americano
2025/2/21,2025/2/21 16:10,card,ANON-0000-0000-1239,35.76,Cocoa
2025/2/21,2025/2/21 16:46,card,ANON-0000-0000-1191,35.76,Latte
2025/2/21,2025/2/21 16:48,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025/2/21,2025/2/21 16:50,card,ANON-0000-0000-1165,35.76,Latte
2025/2/21,2025/2/21 19:08,card,ANON-0000-0000-1178,35.76,Cocoa
2025/2/21,2025/2/21 19:09,card,ANON-0000-0000-1178,35.76,Cocoa
2025/2/21,2025/2/21 19:59,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/2/22,2025/2/22 10:52,card,ANON-0000-0000-1240,35.76,Hot Chocolate
2025/2/22,2025/2/22 11:28,card,ANON-0000-0000-1241,25.96,Americano
2025/2/22,2025/2/22 11:41,card,ANON-0000-0000-1190,25.96,Americano
2025/2/22,2025/2/22 12:59,card,ANON-0000-0000-0095,21.06,Espresso
2025/2/22,2025/2/22 15:03,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025/2/23,2025/2/23 10:33,card,ANON-0000-0000-1156,30.86,Americano with Milk
2025/2/23,2025/2/23 12:52,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/23,2025/2/23 12:54,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/23,2025/2/23 13:50,card,ANON-0000-0000-1242,35.76,Cappuccino
2025/2/23,2025/2/23 14:02,card,ANON-0000-0000-1156,35.76,Cocoa
2025/2/23,2025/2/23 17:27,card,ANON-0000-0000-1243,25.96,Americano
2025/2/24,2025/2/24 9:14,card,ANON-0000-0000-1220,30.86,Americano with Milk
2025/2/24,2025/2/24 9:45,card,ANON-0000-0000-1244,35.76,Latte
2025/2/24,2025/2/24 10:02,card,ANON-0000-0000-1163,25.96,Americano
2025/2/24,2025/2/24 10:09,card,ANON-0000-0000-1245,30.86,Americano with Milk
2025/2/24,2025/2/24 10:10,card,ANON-0000-0000-1245,30.86,Americano with Milk
2025/2/24,2025/2/24 10:47,card,ANON-0000-0000-1244,35.76,Cocoa
2025/2/24,2025/2/24 12:58,card,ANON-0000-0000-1191,35.76,Latte
2025/2/24,2025/2/24 13:00,card,ANON-0000-0000-1191,35.76,Cocoa
2025/2/24,2025/2/24 15:40,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/24,2025/2/24 16:00,card,ANON-0000-0000-1246,35.76,Cocoa
2025/2/24,2025/2/24 16:10,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/2/24,2025/2/24 16:28,card,ANON-0000-0000-1177,35.76,Latte
2025/2/24,2025/2/24 16:59,card,ANON-0000-0000-1170,25.96,Americano
2025/2/24,2025/2/24 17:00,card,ANON-0000-0000-1170,25.96,Americano
2025/2/24,2025/2/24 17:37,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025/2/24,2025/2/24 18:07,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025/2/24,2025/2/24 18:21,card,ANON-0000-0000-1191,35.76,Latte
2025/2/24,2025/2/24 19:04,card,ANON-0000-0000-0878,30.86,Americano with Milk
2025/2/24,2025/2/24 19:24,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025/2/24,2025/2/24 19:24,card,ANON-0000-0000-1247,35.76,Latte
2025/2/24,2025/2/24 19:26,card,ANON-0000-0000-1179,35.76,Cocoa
2025/2/24,2025/2/24 20:14,card,ANON-0000-0000-1156,35.76,Cocoa
2025/2/25,2025/2/25 8:00,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025/2/25,2025/2/25 8:49,card,ANON-0000-0000-1152,25.96,Americano
2025/2/25,2025/2/25 8:50,card,ANON-0000-0000-1152,30.86,Americano with Milk
2025/2/25,2025/2/25 10:02,card,ANON-0000-0000-1237,21.06,Espresso
2025/2/25,2025/2/25 11:03,card,ANON-0000-0000-1170,25.96,Americano
2025/2/25,2025/2/25 11:04,card,ANON-0000-0000-1152,25.96,Americano
2025/2/25,2025/2/25 12:20,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/2/25,2025/2/25 14:14,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/2/25,2025/2/25 16:49,card,ANON-0000-0000-0019,25.96,Americano
2025/2/25,2025/2/25 16:50,card,ANON-0000-0000-0019,25.96,Americano
2025/2/25,2025/2/25 18:19,card,ANON-0000-0000-1234,35.76,Cocoa
2025/2/25,2025/2/25 19:32,card,ANON-0000-0000-1152,35.76,Cappuccino
2025/2/26,2025/2/26 8:57,card,ANON-0000-0000-1170,25.96,Americano
2025/2/26,2025/2/26 10:11,card,ANON-0000-0000-1248,30.86,Americano with Milk
2025/2/26,2025/2/26 10:12,card,ANON-0000-0000-1248,30.86,Americano with Milk
2025/2/26,2025/2/26 10:16,card,ANON-0000-0000-1155,35.76,Hot Chocolate
2025/2/26,2025/2/26 13:13,card,ANON-0000-0000-1168,35.76,Cocoa
2025/2/26,2025/2/26 13:31,card,ANON-0000-0000-1191,35.76,Latte
2025/2/26,2025/2/26 15:01,card,ANON-0000-0000-1110,25.96,Americano
2025/2/26,2025/2/26 15:14,card,ANON-0000-0000-1249,25.96,Americano
2025/2/26,2025/2/26 15:17,card,ANON-0000-0000-1247,25.96,Cortado
2025/2/26,2025/2/26 15:20,card,ANON-0000-0000-1250,35.76,Hot Chocolate
2025/2/26,2025/2/26 15:20,card,ANON-0000-0000-1250,25.96,Americano
2025/2/26,2025/2/26 15:28,card,ANON-0000-0000-1190,25.96,Americano
2025/2/26,2025/2/26 16:20,card,ANON-0000-0000-1164,35.76,Latte
2025/2/26,2025/2/26 16:55,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025/2/26,2025/2/26 16:56,card,ANON-0000-0000-1191,35.76,Latte
2025/2/26,2025/2/26 17:22,card,ANON-0000-0000-1166,30.86,Americano with Milk
2025/2/26,2025/2/26 18:11,card,ANON-0000-0000-1163,35.76,Latte
2025/2/26,2025/2/26 18:13,card,ANON-0000-0000-1163,35.76,Cappuccino
2025/2/27,2025/2/27 7:19,card,ANON-0000-0000-1163,35.76,Cappuccino
2025/2/27,2025/2/27 7:21,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/2/27,2025/2/27 10:52,card,ANON-0000-0000-1237,21.06,Espresso
2025/2/27,2025/2/27 11:08,card,ANON-0000-0000-1168,35.76,Cocoa
2025/2/27,2025/2/27 12:48,card,ANON-0000-0000-1251,35.76,Cocoa
2025/2/27,2025/2/27 13:29,card,ANON-0000-0000-1252,30.86,Americano with Milk
2025/2/27,2025/2/27 14:23,card,ANON-0000-0000-1163,25.96,Americano
2025/2/27,2025/2/27 14:43,card,ANON-0000-0000-1253,35.76,Latte
2025/2/27,2025/2/27 15:47,card,ANON-0000-0000-1170,25.96,Americano
2025/2/27,2025/2/27 16:28,card,ANON-0000-0000-1170,25.96,Americano
2025/2/27,2025/2/27 17:12,card,ANON-0000-0000-1190,25.96,Americano
2025/2/27,2025/2/27 17:23,card,ANON-0000-0000-1170,25.96,Americano
2025/2/27,2025/2/27 17:53,card,ANON-0000-0000-1254,35.76,Latte
2025/2/27,2025/2/27 18:17,card,ANON-0000-0000-1208,35.76,Latte
2025/2/27,2025/2/27 18:38,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/2/27,2025/2/27 18:40,card,ANON-0000-0000-1179,35.76,Cocoa
2025/2/27,2025/2/27 18:40,card,ANON-0000-0000-1179,35.76,Cocoa
2025/2/27,2025/2/27 19:14,card,ANON-0000-0000-1215,35.76,Latte
2025/2/27,2025/2/27 20:02,card,ANON-0000-0000-0046,35.76,Cappuccino
2025/2/28,2025/2/28 6:52,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/28,2025/2/28 6:55,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025/2/28,2025/2/28 7:18,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/2/28,2025/2/28 8:09,card,ANON-0000-0000-1255,21.06,Espresso
2025/2/28,2025/2/28 9:02,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025/2/28,2025/2/28 14:44,card,ANON-0000-0000-1110,25.96,Americano
2025/2/28,2025/2/28 14:45,card,ANON-0000-0000-1110,25.96,Americano
2025/2/28,2025/2/28 14:47,card,ANON-0000-0000-1163,25.96,Americano
2025/2/28,2025/2/28 14:52,card,ANON-0000-0000-1191,35.76,Latte
2025/2/28,2025/2/28 15:19,card,ANON-0000-0000-1110,25.96,Americano
2025/2/28,2025/2/28 16:22,card,ANON-0000-0000-1156,35.76,Cocoa
2025/2/28,2025/2/28 16:30,card,ANON-0000-0000-1170,25.96,Americano
2025/2/28,2025/2/28 17:21,card,ANON-0000-0000-1191,35.76,Latte
2025/2/28,2025/2/28 17:31,card,ANON-0000-0000-1256,30.86,Americano with Milk
2025/2/28,2025/2/28 17:32,card,ANON-0000-0000-1170,25.96,Americano
2025/2/28,2025/2/28 17:33,card,ANON-0000-0000-1190,25.96,Americano
2025/2/28,2025/2/28 18:53,card,ANON-0000-0000-1257,35.76,Latte
2025/3/1,2025/3/1 10:31,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/3/1,2025/3/1 11:24,card,ANON-0000-0000-1190,25.96,Americano
2025/3/1,2025/3/1 11:27,card,ANON-0000-0000-1198,25.96,Americano
2025/3/1,2025/3/1 14:43,card,ANON-0000-0000-1254,35.76,Latte
2025/3/1,2025/3/1 15:02,card,ANON-0000-0000-1152,25.96,Americano
2025/3/1,2025/3/1 15:08,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025/3/1,2025/3/1 16:42,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/3/1,2025/3/1 17:08,card,ANON-0000-0000-1258,25.96,Americano
2025/3/2,2025/3/2 9:58,card,ANON-0000-0000-1163,35.76,Cocoa
2025/3/2,2025/3/2 12:17,card,ANON-0000-0000-1189,35.76,Latte
2025/3/2,2025/3/2 13:36,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025/3/2,2025/3/2 15:22,card,ANON-0000-0000-1152,30.86,Americano with Milk
2025/3/2,2025/3/2 15:23,card,ANON-0000-0000-1152,25.96,Americano
2025/3/2,2025/3/2 15:24,card,ANON-0000-0000-1190,25.96,Americano
2025/3/3,2025/3/3 8:24,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/3/3,2025/3/3 9:46,card,ANON-0000-0000-1244,35.76,Cocoa
2025/3/3,2025/3/3 9:48,card,ANON-0000-0000-1244,35.76,Latte
2025/3/3,2025/3/3 10:21,card,ANON-0000-0000-1227,35.76,Hot Chocolate
2025/3/3,2025/3/3 10:24,card,ANON-0000-0000-1259,35.76,Hot Chocolate
2025/3/3,2025/3/3 12:58,card,ANON-0000-0000-1184,35.76,Cappuccino
2025/3/3,2025/3/3 15:11,card,ANON-0000-0000-1191,35.76,Latte
2025/3/3,2025/3/3 15:47,card,ANON-0000-0000-1167,25.96,Americano
2025/3/3,2025/3/3 16:14,card,ANON-0000-0000-1196,35.76,Cocoa
2025/3/3,2025/3/3 16:16,card,ANON-0000-0000-1191,35.76,Latte
2025/3/3,2025/3/3 16:18,card,ANON-0000-0000-1164,35.76,Latte
2025/3/3,2025/3/3 16:40,card,ANON-0000-0000-1158,35.76,Cappuccino
2025/3/3,2025/3/3 16:42,card,ANON-0000-0000-1158,35.76,Cappuccino
2025/3/3,2025/3/3 16:52,card,ANON-0000-0000-1170,25.96,Americano
2025/3/3,2025/3/3 17:28,card,ANON-0000-0000-1256,30.86,Americano with Milk
2025/3/3,2025/3/3 17:31,card,ANON-0000-0000-1198,25.96,Americano
2025/3/3,2025/3/3 17:32,card,ANON-0000-0000-1198,35.76,Hot Chocolate
2025/3/3,2025/3/3 17:32,card,ANON-0000-0000-1198,25.96,Americano
2025/3/3,2025/3/3 17:57,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025/3/3,2025/3/3 17:58,card,ANON-0000-0000-1178,35.76,Hot Chocolate
2025/3/3,2025/3/3 18:03,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025/3/3,2025/3/3 18:46,card,ANON-0000-0000-1257,35.76,Latte
2025/3/4,2025/3/4 7:19,card,ANON-0000-0000-1161,35.76,Cappuccino
2025/3/4,2025/3/4 7:31,card,ANON-0000-0000-1163,25.96,Americano
2025/3/4,2025/3/4 8:51,card,ANON-0000-0000-1187,30.86,Americano with Milk
2025/3/4,2025/3/4 9:09,card,ANON-0000-0000-1163,25.96,Americano
2025/3/4,2025/3/4 9:10,card,ANON-0000-0000-1163,25.96,Americano
2025/3/4,2025/3/4 9:58,card,ANON-0000-0000-1260,25.96,Americano
2025/3/4,2025/3/4 11:04,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025/3/4,2025/3/4 11:05,card,ANON-0000-0000-1176,25.96,Americano
